916,Ok,Successfully imported line 916
918,Ok,Successfully imported line 918
919,Ok,Successfully imported line 919
920,Ok,Successfully imported line 920
921,Ok,Successfully imported line 921
924,Ok,Successfully imported line 924
249,Skipped,Skipped line 249: Le libellé client existe déjà.
37,Skipped,Skipped line 37: Le libellé client existe déjà.
426,Skipped,Skipped line 426: Le libellé client existe déjà.
947,Skipped,Skipped line 947: Le libellé client existe déjà.
584,Skipped,Skipped line 584: Le libellé client existe déjà.
718,Skipped,Skipped line 718: Le libellé client existe déjà.
255,Skipped,Skipped line 255: Le libellé client existe déjà.
58,Skipped,Skipped line 58: Le libellé client existe déjà.
431,Skipped,Skipped line 431: Le libellé client existe déjà.
1113,Skipped,Skipped line 1113: Le libellé client existe déjà.
42,Skipped,Skipped line 42: Le libellé client existe déjà.
874,Skipped,Skipped line 874: Le libellé client existe déjà.
590,Skipped,Skipped line 590: Le libellé client existe déjà.
591,Skipped,Skipped line 591: Le libellé client existe déjà.
1049,Skipped,Skipped line 1049: Le libellé client existe déjà.
264,Skipped,Skipped line 264: Le libellé client existe déjà.
593,Skipped,Skipped line 593: Le libellé client existe déjà.
80,Skipped,Skipped line 80: Le libellé client existe déjà.
808,Skipped,Skipped line 808: Le libellé client existe déjà.
992,Skipped,Skipped line 992: Le libellé client existe déjà.
78,Skipped,Skipped line 78: Le libellé client existe déjà.
1098,Skipped,Skipped line 1098: Error during geocoding: Erreur lors de la requête de géocodage : statut 400
1086,Skipped,Skipped line 1086: Le libellé client existe déjà.
954,Skipped,Skipped line 954: Le libellé client existe déjà.
76,Skipped,Skipped line 76: Le libellé client existe déjà.
447,Skipped,Skipped line 447: Le libellé client existe déjà.
156,Skipped,Skipped line 156: Le libellé client existe déjà.
729,Skipped,Skipped line 729: Le libellé client existe déjà.
1027,Skipped,Skipped line 1027: Le libellé client existe déjà.
1028,Skipped,Skipped line 1028: Le libellé client existe déjà.
732,Skipped,Skipped line 732: Le libellé client existe déjà.
1099,Skipped,Skipped line 1099: Le libellé client existe déjà.
281,Skipped,Skipped line 281: Le libellé client existe déjà.
282,Skipped,Skipped line 282: Le libellé client existe déjà.
283,Skipped,Skipped line 283: Le libellé client existe déjà.
734,Skipped,Skipped line 734: Le libellé client existe déjà.
1088,Skipped,Skipped line 1088: Error during geocoding: Erreur lors de la requête de géocodage : statut 400
286,Skipped,Skipped line 286: Le libellé client existe déjà.
609,Skipped,Skipped line 609: Le libellé client existe déjà.
817,Skipped,Skipped line 817: Le libellé client existe déjà.
1072,Skipped,Skipped line 1072: Le libellé client existe déjà.
153,Skipped,Skipped line 153: Le libellé client existe déjà.
1114,Skipped,Skipped line 1114: Le libellé client existe déjà.
739,Skipped,Skipped line 739: Le libellé client existe déjà.
886,Skipped,Skipped line 886: Le libellé client existe déjà.
231,Skipped,Skipped line 231: Le libellé client existe déjà.
1033,Skipped,Skipped line 1033: Le libellé client existe déjà.
296,Skipped,Skipped line 296: Le libellé client existe déjà.
742,Skipped,Skipped line 742: Le libellé client existe déjà.
298,Skipped,Skipped line 298: Le libellé client existe déjà.
1002,Skipped,Skipped line 1002: Le libellé client existe déjà.
300,Skipped,Skipped line 300: Le libellé client existe déjà.
228,Skipped,Skipped line 228: Le libellé client existe déjà.
1003,Skipped,Skipped line 1003: Le libellé client existe déjà.
141,Skipped,Skipped line 141: Le libellé client existe déjà.
1090,Skipped,Skipped line 1090: Le libellé client existe déjà.
746,Skipped,Skipped line 746: Le libellé client existe déjà.
74,Skipped,Skipped line 74: Le libellé client existe déjà.
190,Skipped,Skipped line 190: Le libellé client existe déjà.
129,Skipped,Skipped line 129: Le libellé client existe déjà.
124,Skipped,Skipped line 124: Le libellé client existe déjà.
310,Skipped,Skipped line 310: Le libellé client existe déjà.
911,Skipped,Skipped line 911: Le libellé client existe déjà.
623,Skipped,Skipped line 623: Le libellé client existe déjà.
475,Skipped,Skipped line 475: Le libellé client existe déjà.
476,Skipped,Skipped line 476: Le libellé client existe déjà.
912,Skipped,Skipped line 912: Le libellé client existe déjà.
827,Skipped,Skipped line 827: Le libellé client existe déjà.
183,Skipped,Skipped line 183: Le libellé client existe déjà.
479,Skipped,Skipped line 479: Le libellé client existe déjà.
73,Skipped,Skipped line 73: Le libellé client existe déjà.
1075,Skipped,Skipped line 1075: Le libellé client existe déjà.
829,Skipped,Skipped line 829: Le libellé client existe déjà.
629,Skipped,Skipped line 629: Le libellé client existe déjà.
914,Skipped,Skipped line 914: Le libellé client existe déjà.
631,Skipped,Skipped line 631: Le libellé client existe déjà.
915,Skipped,Skipped line 915: Le libellé client existe déjà.
1006,Skipped,Skipped line 1006: Le libellé client existe déjà.
343,Skipped,Skipped line 343: Le libellé client existe déjà.
755,Skipped,Skipped line 755: Le libellé client existe déjà.
635,Skipped,Skipped line 635: Le libellé client existe déjà.
346,Skipped,Skipped line 346: Le libellé client existe déjà.
636,Skipped,Skipped line 636: Le libellé client existe déjà.
180,Skipped,Skipped line 180: Le libellé client existe déjà.
491,Skipped,Skipped line 491: Le libellé client existe déjà.
350,Skipped,Skipped line 350: Le libellé client existe déjà.
917,Skipped,Skipped line 917: Le libellé client existe déjà.
757,Skipped,Skipped line 757: Le libellé client existe déjà.
31,Skipped,Skipped line 31: Le libellé client existe déjà.
123,Skipped,Skipped line 123: Le libellé client existe déjà.
1037,Skipped,Skipped line 1037: Le libellé client existe déjà.
356,Skipped,Skipped line 356: Le libellé client existe déjà.
1009,Skipped,Skipped line 1009: Le libellé client existe déjà.
498,Skipped,Skipped line 498: Le libellé client existe déjà.
122,Skipped,Skipped line 122: Le libellé client existe déjà.
970,Skipped,Skipped line 970: Le libellé client existe déjà.
922,Skipped,Skipped line 922: Le libellé client existe déjà.
923,Skipped,Skipped line 923: Le libellé client existe déjà.
363,Skipped,Skipped line 363: Le libellé client existe déjà.
1077,Skipped,Skipped line 1077: Le libellé client existe déjà.
504,Skipped,Skipped line 504: Error during geocoding: Erreur lors de la requête de géocodage : statut 504
366,Skipped,Skipped line 366: Le libellé client existe déjà.
505,Skipped,Skipped line 505: Le libellé client existe déjà.
115,Skipped,Skipped line 115: Le libellé client existe déjà.
507,Skipped,Skipped line 507: Le libellé client existe déjà.
110,Skipped,Skipped line 110: Le libellé client existe déjà.
509,Skipped,Skipped line 509: Le libellé client existe déjà.
510,Skipped,Skipped line 510: Le libellé client existe déjà.
1115,Skipped,Skipped line 1115: Le libellé client existe déjà.
973,Skipped,Skipped line 973: Le libellé client existe déjà.
513,Skipped,Skipped line 513: Le libellé client existe déjà.
67,Skipped,Skipped line 67: Le libellé client existe déjà.
515,Skipped,Skipped line 515: Le libellé client existe déjà.
1012,Skipped,Skipped line 1012: Le libellé client existe déjà.
379,Skipped,Skipped line 379: Le libellé client existe déjà.
928,Skipped,Skipped line 928: Le libellé client existe déjà.
845,Skipped,Skipped line 845: Le libellé client existe déjà.
975,Skipped,Skipped line 975: Le libellé client existe déjà.
520,Skipped,Skipped line 520: Le libellé client existe déjà.
930,Skipped,Skipped line 930: Le libellé client existe déjà.
654,Skipped,Skipped line 654: Le libellé client existe déjà.
523,Skipped,Skipped line 523: Le libellé client existe déjà.
772,Skipped,Skipped line 772: Le libellé client existe déjà.
656,Skipped,Skipped line 656: Le libellé client existe déjà.
526,Skipped,Skipped line 526: Le libellé client existe déjà.
527,Skipped,Skipped line 527: Le libellé client existe déjà.
773,Skipped,Skipped line 773: Le libellé client existe déjà.
848,Skipped,Skipped line 848: Le libellé client existe déjà.
90,Skipped,Skipped line 90: Le libellé client existe déjà.
849,Skipped,Skipped line 849: Le libellé client existe déjà.
850,Skipped,Skipped line 850: Le libellé client existe déjà.
175,Skipped,Skipped line 175: Le libellé client existe déjà.
1013,Skipped,Skipped line 1013: Le libellé client existe déjà.
691,Skipped,Skipped line 691: Le libellé client existe déjà.
778,Skipped,Skipped line 778: Le libellé client existe déjà.
977,Skipped,Skipped line 977: Le libellé client existe déjà.
1061,Skipped,Skipped line 1061: Le libellé client existe déjà.
934,Skipped,Skipped line 934: Le libellé client existe déjà.
935,Skipped,Skipped line 935: Le libellé client existe déjà.
1116,Skipped,Skipped line 1116: Le libellé client existe déjà.
1117,Skipped,Skipped line 1117: Le libellé client existe déjà.
1017,Skipped,Skipped line 1017: Le libellé client existe déjà.
1111,Skipped,Skipped line 1111: Le libellé client existe déjà.
1044,Skipped,Skipped line 1044: Le libellé client existe déjà.
984,Skipped,Skipped line 984: Le libellé client existe déjà.
1120,Skipped,Skipped line 1120: Le libellé client existe déjà.
791,Skipped,Skipped line 791: Le libellé client existe déjà.
986,Skipped,Skipped line 986: Le libellé client existe déjà.
413,Skipped,Skipped line 413: Le libellé client existe déjà.
50,Skipped,Skipped line 50: Le libellé client existe déjà.
865,Skipped,Skipped line 865: Le libellé client existe déjà.
866,Skipped,Skipped line 866: Le libellé client existe déjà.
56,Skipped,Skipped line 56: Le libellé client existe déjà.
710,Skipped,Skipped line 710: Le libellé client existe déjà.
1046,Skipped,Skipped line 1046: Le libellé client existe déjà.
868,Skipped,Skipped line 868: Le libellé client existe déjà.
1096,Skipped,Skipped line 1096: Le libellé client existe déjà.
800,Skipped,Skipped line 800: Le libellé client existe déjà.
157,Skipped,Skipped line 157: Le libellé client existe déjà.
801,Skipped,Skipped line 801: Le libellé client existe déjà.
